Group,Gal,zmemb,ra,dec,logSFR_NUV,logSFR_FUV,RE_g,n_g,RE_r,n_r,RE_i,n_i,RE_z,n_z,e_RE_g,e_n_g,e_RE_r,e_n_r,e_RE_i,e_n_i,e_RE_z,e_n_z,m_g_corrected,m_r_corrected,m_i_corrected,m_z_corrected,ebv,GAL,z,mag,r20,r50,r80,flux_c,flux_e,rpetro_c,rpetro_e,rhalf_c,rhalf_e,Gini,M20,F(G_M20),S(G_M20),SN_per_pixel,C,A,S,M,I,D,Ao,As,Ser_A,Ser_R,Ser_n,Ser_xc,Ser_yc,Ser_ellip,Ser_theta,flag_morph,flag_sersic,ima_sc_pix2arc,ima_sc_arc2kpc,psf_arcsec,size_image_phy_kpc,zp_ima,eta,petro_extent_cas,snr,area_min,debleding,area_min_deblend,skybox_x,skybox_y,sky_method,nsigma,npixels,dilate_size,mask_stars,fwhm,threshold,roundlo,roundhi,sharplo,aper_stars,aper_fact,aper_center,aper_ellip,aper_pa,dr,View,area_segmap_pix,area_psf_pix,ratio_segmap_psf,flag_area,flag_area_th,SN_gal,bck,ratio_SN_gal,flag_SN,flag_SN_th,perc_SN_flag,perc_20_SN_gal,perc_50_SN_gal,perc_80_SN_gal,flag_image,flag_bck,flag_object,flag_statmorph,Group_2,brickid,brickname,objid,type,ebv_2,flux_g,flux_r,flux_i,flux_z,psfsize_g,psfsize_r,psfsize_i,psfsize_z,sersic,sersic_ivar,shape_r,shape_r_ivar,shape_e1,shape_e1_ivar,shape_e2,shape_e2_ivar,mag_g,mag_r,mag_i,mag_z,mag_w1,mag_w2,mag_w3,mag_w4,g_r,r_i,r_z,i_z,FUV,NUV
54,2,0.10668,52.94671752743711,-39.6313705245943,0.7522203900289703,0.7382161037156667,11.6224,0.7134,11.4708,0.8371,11.3263,0.9552,11.1698,1.083,0.0095,0.0016,0.0059,0.001,0.0075,0.0013,0.0125,0.0022,17.73142399879534,16.996426512460758,16.585754446769766,16.418591909365094,0.016637748,631r,0.0166666666666666,,4.697366235488734,9.413865615898088,16.89973130292617,141.65042799816348,141.3258313394477,21.84565654248233,24.15901463318926,9.628458437070272,10.785709211505402,0.5515258713290098,-1.7054478820977603,-0.0480715546276533,-0.018046642995869,0.2704434096813202,2.780126889216584,0.1243362419851298,0.0305729769521164,0.0103199174406604,0.0063984270414068,0.0863957707850107,0.2193392172870513,0.2486834067329243,0.1766015181683998,10.50471061094669,0.6774137527344719,319.9286177265746,320.36315682149683,0.2697745615998042,1.9274449716131303,0.0,0.0,0.27,0.3462954865095246,1.2250428,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2105.0,16.2,130.2,0.0,3.0,0.02564,0.0025200000964105,10.2,0.0,3.0,50.0,4.6,10.2,38.1,0.0,0.0,0.0,0.0,54,119349,0530m397,2328,SER,0.016637748,90.54424,164.91464,226.93112,267.82794,1.4248008,1.2250428,1.4770695,1.1522892,0.9127572,400965.5,2.9874442,525327.1,0.16628033,7301128.0,0.089978166,4856392.5,17.607847,16.956852,16.610266,16.43036,16.654697,17.042782,15.085602,15.054997,0.65099525,0.34658623,0.52649117,0.17990494,19.8661,19.5581
54,3,0.10668,52.95790597526705,-39.63148912885078,0.4211049308023114,0.5698379535067204,7.8107,1.2892,7.9251,1.3524,8.0343,1.4128,8.1526,1.4781,0.0187,0.0064,0.0113,0.0038,0.0137,0.0043,0.0234,0.0073,18.98389378593594,18.274380271375122,17.837204927326823,17.678088471261983,0.016806008,632r,0.0166666666666666,,2.9885295270788457,6.1654826844897945,11.540732670631495,50.17333499231815,49.553115440397065,14.426351400186276,17.350095350619444,6.393239796268699,8.20017947748863,0.5052178571382323,-1.7329006951458383,-0.258271425429684,-0.0677075180584215,0.2598903179168701,2.9338791503610366,0.1932888998050498,0.0185967560136276,0.0241228070175438,0.0082814206907351,0.0740180917325208,0.3619336518920351,0.3718755844944372,0.1705805165159044,7.53031411658975,0.7829874945274099,319.60245768886983,319.78041865679864,0.5730424128316748,0.806419665998888,0.0,0.0,0.27,0.3462954865095246,1.1838111,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,867.0,15.1,57.4,0.0,3.0,0.02209,0.0024699999485164,8.9,0.0,3.0,50.0,4.3,8.9,32.7,0.0,0.0,0.0,0.0,54,119349,0530m397,2618,SER,0.016806008,28.303133,50.653828,71.92023,83.97812,1.3689295,1.1838111,1.3619685,1.1470277,1.3860269,34696.145,2.0933392,197587.06,-0.023815406,957837.75,-0.45881158,1585515.1,18.870413,18.23847,17.857872,17.689585,17.641027,17.988756,15.73403,15.466325,0.63194275,0.38059807,0.54888535,0.16828728,20.3219,21.4014
56,3,0.1064,53.44363247558491,-30.33458516543448,1.0982682091217573,1.0506077153402256,21.3159,1.1995,20.1588,1.4843,19.0546,1.756,0.0,0.0,0.0258,0.002,0.0167,0.0013,0.0273,0.0024,0.0,0.0,17.162458711149803,16.381758065283485,15.97049773142139,15.754075668031959,0.014927684,924r,0.0166666666666666,,6.34145354183961,14.107503564427107,25.395245162868772,268.70835035388745,265.873362342345,31.49379859283168,42.793912236650506,14.679444498106268,18.579011312444152,0.5323764161986716,-1.898452933624128,-0.0091088568150548,-0.0638323057370689,0.2384723722934723,3.0128179735110026,0.169484728854273,0.0158980335299819,0.026067415730337,0.0356838495885996,0.0555589313346033,0.2935881447305927,0.1379074509693663,0.141155628033565,16.41506222708666,0.8714833589437936,320.10292653315344,320.3673793057655,0.4481610688702753,0.6934701153260007,0.0,0.0,0.27,0.3462954865095246,1.2117945,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,4744.0,15.8,299.9,0.0,3.0,0.02342,0.0023300000466406,10.0,0.0,3.0,50.0,4.9,10.0,31.2,0.0,0.0,0.0,0.0,56,164182,0533m302,10501,SER,0.014927684,155.51395,292.3136,403.61145,497.08762,1.3090708,1.2117945,1.1699176,1.2132684,1.5238527,500472.2,5.271472,172458.53,-0.09941544,6168862.0,-0.2924813,1.0631971E7,17.020576,16.335377,15.985091,15.758918,15.923354,16.35686,14.64345,14.136445,0.68519974,0.35028553,0.57645893,0.2261734,19.3753,18.7572
56,2,0.1061,53.43844343605756,-30.3025939673689,0.5472823620354745,0.5707092183028752,7.5608,0.9351,7.4569,1.0462,7.3578,1.1523,0.0,0.0,0.0129,0.004,0.0089,0.0027,0.0152,0.0047,0.0,0.0,18.74216673976338,18.225985244185043,17.859468463996453,17.819021568410573,0.01512724,925r,0.0166666666666666,,3.3934747438308244,6.62502871669111,11.154901230196757,49.68034803094925,49.797820815707006,14.375953587459671,16.840525400470742,6.84501814587264,8.182742286226095,0.46354603815572,-1.6961027862451123,-0.490047880261323,-0.1038477095139078,0.2439909726381302,2.584105539764309,0.0893493462164173,0.0096633263652272,0.0,0.0,0.0293780552693111,0.1425597833641683,0.3867987742578438,0.1300762786769116,7.051301586698592,0.6477056161560608,319.94484457677595,320.36787731348704,0.2876750214805449,2.1174193068605742,2.0,0.0,0.27,0.3462954865095246,1.2059089,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,924.0,15.7,59.0,0.0,3.0,0.02455,0.002210000064224,11.1,0.0,3.0,50.0,4.7,11.1,36.0,0.0,0.0,0.0,0.0,56,164182,0533m302,10337,SER,0.01512724,33.128834,51.759212,65.84274,72.05579,1.3456476,1.2059089,1.1643689,1.241273,1.066766,80467.48,1.9312133,370837.44,0.087938644,1323916.8,0.16002104,1986233.9,18.699484,18.21503,17.95373,17.855827,18.264282,18.558987,17.475004,,0.4844532,0.26130104,0.35920334,0.0979023,20.3328,20.2223
56,4,0.1064,53.44537476493722,-30.30588441877911,1.4620068616054542,1.494078160644813,6.4736,3.805,6.5348,3.974,6.5931,4.1353,0.0,0.0,0.0274,0.0194,0.0149,0.0097,0.0234,0.0153,0.0,0.0,18.318253383001544,17.39530444448666,16.913120907687283,16.71252955557151,0.01508493,926r,0.0166666666666666,,2.363476919720278,5.195752265623341,9.40529517224042,99.80293161547011,102.38473560658392,11.35389783447804,13.911173581949264,6.504790559642122,7.79122828043061,0.519708195593139,-1.8771692537943063,-0.0865661389345073,-0.073415412640201,0.3840260505676269,2.999105321155548,0.0275258631893302,0.056290657228862,0.0,0.0,0.0029124358315237,0.0837341747272814,0.1661331668511779,0.2384462529580626,5.345376784775788,1.8510158680440532,319.99632309869,319.9978979532381,0.10846786385209,1.2439505866876883,0.0,0.0,0.27,0.3462954865095246,1.2279354,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2192.0,16.2,134.9,0.0,3.0,0.0143,0.0021899999119341,6.5,0.0,3.0,50.0,4.2,6.5,15.6,0.0,0.0,0.0,0.0,56,164182,0533m302,10561,SER,0.01508493,56.49489,117.13751,176.40283,207.84972,1.3469751,1.2350729,1.1804036,1.2031342,4.202573,20190.404,1.7752483,569832.3,0.14581116,3102963.8,0.024221394,1879441.4,18.119978,17.32826,16.883736,16.705626,15.912089,15.647626,14.68996,12.769016,0.7917175,0.44452477,0.6226349,0.17811012,20.1442,19.4364
56,1,0.130297,53.43533681994836,-30.31760628997305,1.9137286123627923,1.9595627684680146,10.5565,0.9381,9.7433,1.3097,8.9675,1.6643,0.0,0.0,0.0072,0.0017,0.0045,0.0011,0.0068,0.002,0.0,0.0,17.426179375770914,16.514723007585452,16.019018078302445,15.792067008199234,0.015213116,927r,0.0166666666666666,,3.0222801534782544,6.143833559698872,11.664997719572176,206.2593416538368,207.42163958259405,14.318572887014248,19.39153648883683,6.589504628083571,8.931580335890846,0.5602591330753544,-1.404994600949244,-0.2130560328191695,0.0323622922126558,0.4931833446025848,2.932749694847808,0.1238430696324862,0.026490491864455,0.0,0.0,0.2100062320896453,0.2901913252492019,0.3816800043958089,0.5251322143701692,8.977186961671887,0.8172344470311919,319.5176722275063,320.25427143374714,0.4954975427014731,1.0181967213806613,0.0,0.0,0.27,0.3462954865095246,1.1752974,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1642.0,14.9,110.3,0.0,3.0,0.02794,0.0023099998943507,12.1,0.0,3.0,50.0,4.4,12.1,69.2,0.0,0.0,0.0,0.0,56,164182,0533m302,10222,SER,0.015213116,128.04419,260.34515,395.70584,483.4198,1.3381984,1.1752974,1.1257668,1.1689986,1.5323101,425924.0,2.4861465,1805385.5,0.16182746,1.445285E7,-0.2992442,1.6000795E7,17.2316,16.461126,16.006569,15.789189,15.042479,14.994829,13.067019,12.020145,0.7704735,0.45455742,0.671937,0.21737957,20.2098,19.575
60,2,0.004923,55.61118847941587,-41.14467798349656,-0.9711211040381436,-1.0393964111458036,32.1301,1.5322,33.6064,1.4636,35.015,1.3982,36.5399,1.3274,0.0115,6.0E-4,0.0069,4.0E-4,0.0109,5.0E-4,0.0192,8.0E-4,14.859595366356265,14.365825716668,14.140598284760584,14.060887788004372,0.016196558,768r,0.0166666666666666,,10.8598637478648,30.28111377987813,57.74788453939832,1475.0881220513647,1473.3416844411267,73.07709787195896,78.49072752891178,31.36863780738113,34.38580075246247,0.613708288668745,-2.0861250898700905,0.5235407161902605,-0.009400181709885,0.2557881474494934,3.62855851510742,0.1240906961007563,0.0660442954211474,0.0029187247418051,0.9566076395911736,0.0982574784434046,0.1244652519669588,0.2377966212778381,0.1889473438230249,29.3779377343645,1.130133443276019,319.8459278571746,319.95906217404934,0.2361425815840751,1.0445109504336785,0.0,0.0,0.27,0.3462954865095246,1.2586563,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,26592.0,17.1,1558.0,0.0,3.0,0.01912,0.0020699999295175,9.3,0.0,3.0,50.0,4.5,9.3,27.0,0.0,0.0,0.0,0.0,60,112777,0555m412,7925,SER,0.016196558,1141.3983,1803.2839,2210.75,2378.8057,1.3619049,1.2586563,1.055371,1.2670853,1.4628271,6661637.0,8.755139,918819.06,0.018858826,8.5752016E7,-0.22398694,1.516741E8,14.856407,14.359839,14.138651,14.059103,14.68868,15.192921,13.549897,13.22913,0.49656773,0.22118855,0.30073643,0.07954788,17.0741,16.6998
60,4,0.004923,55.63225419210978,-41.14952251705099,-1.8926983763207401,-1.9824671061231411,23.4074,0.3215,23.241,0.4136,23.0822,0.5014,22.9104,0.5965,0.0219,0.0018,0.0168,0.0011,0.0271,0.0021,0.0439,0.0037,17.98537209720085,17.546925247267342,17.33086549857159,17.269656702776473,0.01602056,769r,0.0166666666666666,,6.341997631028928,13.327921612536016,25.730272158621258,83.39118355446587,82.35799037947473,32.75594562019447,42.46120605313664,13.364617785566605,23.068041080571483,0.5177158170497852,-1.5779080620038728,-0.303816418634879,-0.033790561739251,0.199826180934906,3.041091522311268,0.1453512855160528,0.0786302506876165,0.1948529411764706,0.1376505519395421,0.0146196989844209,0.1328297896953532,0.2655281517378421,0.1005409558392072,21.621035420319764,0.3325592781930111,321.59850976931017,320.51320912998983,0.7710308815839203,0.235223395207382,0.0,0.0,0.27,0.3462954865095246,1.2586563,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,1725.0,17.1,101.1,0.0,3.0,0.02866,0.0020500000100582,14.0,0.0,3.0,50.0,5.3,14.0,37.7,0.0,0.0,0.0,0.0,60,112777,0555m412,8577,SER,0.01602056,64.05925,96.30719,116.96004,123.8108,1.3619049,1.2586563,1.0796129,1.2639811,0.5,428926.34,6.0206914,322550.6,-0.58624333,1.1220362E7,-0.3083774,7743582.5,17.983545,17.540854,17.329906,17.268105,17.81973,18.346998,17.578796,,0.4426918,0.21094704,0.27274895,0.06180191,20.0069,19.6158
60,1,0.004923,55.61115773427836,-41.1554598853192,-0.8698049907590164,-0.8164779818707437,8.0804,0.8793,8.0385,1.0846,7.9986,1.2804,7.9554,1.4924,0.0216,0.0046,0.0191,0.0041,0.0338,0.0077,0.0543,0.0125,18.720903471743057,18.403821855735973,18.283601970143106,18.201618404342028,0.016171342,770r,0.0166666666666666,,3.98931179122584,7.957522649904844,12.891261270859374,43.05445114053673,43.01316508391596,15.86036670574429,16.81036902161006,8.349347411004036,8.817852660378446,0.4505852663659642,-1.7420463488595288,-0.5223648117288233,-0.1230650287891699,0.1949690729379654,2.546987149132695,0.1433033129967974,0.0139719746787381,0.0030911901081916,0.0,0.0352558809923795,0.2219951340616857,0.3089137915464441,0.0795543158392986,7.231019894786026,0.5420621673898264,320.2251556840714,319.9482651425498,0.0693739759340491,2.526883052051573,0.0,0.0,0.27,0.3462954865095246,1.2586563,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,978.0,17.1,57.3,0.0,3.0,0.02296,0.0021100000012665,10.9,0.0,3.0,50.0,4.9,10.9,28.7,0.0,0.0,0.0,0.0,60,112777,0555m412,7924,REX,0.016171342,32.43085,43.751408,48.46455,52.455135,1.389776,1.2586563,1.0796129,1.2639811,1.0,0.0,1.9769858,239716.05,0.0,0.0,0.0,0.0,18.722605,18.39752,18.28644,18.20053,19.205925,19.426176,16.352234,11.847135,0.3250847,0.11108017,0.19699097,0.0859108,20.0337,19.9131
61,1,0.030718,56.42341185017834,-12.30330804051288,0.33574226759911774,0.05292776854056491,107.1592,0.3637,108.0169,0.3703,108.8352,0.3766,109.7211,0.3835,0.0843,9.0E-4,0.0632,5.0E-4,0.0834,8.0E-4,0.1293,0.0015,16.716934308893936,16.45643489143255,16.206197974889395,16.197439804678368,0.06215981,823r,0.0166666666666666,,22.200262722971445,40.37381416459284,61.032341394077854,286.59617743604633,302.1092408033298,70.3658232062339,112.75781986385014,48.36676064126065,61.35545619709804,0.5216034783542878,-1.3326484200963733,-0.4545374270194884,0.0041493131773489,0.1129941642284393,2.1960095858408306,0.2104065301080009,0.0062476962290543,0.0522625876354365,0.3751730414671973,0.2877546460446319,0.0510104903382366,0.931472821508631,0.0224141336582223,72.8931600010151,0.3373492156122614,291.6820382959091,349.4512585573799,0.679928861281864,2.469474168257866,0.0,0.0,0.27,0.3462954865095246,1.4044529,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,10686.0,21.3,502.9,0.0,3.0,0.01792,0.0023000000510364,7.8,0.0,3.0,50.0,4.4,7.8,13.8,0.0,0.0,0.0,0.0,61,260522,0563m122,5948,SER,0.06215981,204.82755,268.32318,321.44684,331.4673,1.4056653,1.4044529,1.1484842,1.067333,0.91065526,433726.66,18.226402,10530.984,-0.2170694,4589756.0,0.5189291,9798032.0,16.721529,16.428354,16.232227,16.198898,17.117123,17.789865,17.27504,,0.29317474,0.19612694,0.22945595,0.03332901,18.8986,18.0137
61,3,0.030718,56.42954445264876,-12.29587363496046,1.1043910931885694,1.1294743959418412,24.1835,3.9113,24.8667,3.8466,25.5186,3.7848,26.2243,3.718,0.0322,0.0039,0.0197,0.0025,0.0256,0.0026,0.0439,0.0042,15.313324272488286,14.833172751968108,14.570929278318392,14.482969847611992,0.06231305,824r,0.0166666666666666,,7.106571139887545,25.15514853275942,45.57311575778401,746.093597630632,749.2718727294676,57.20284338244794,61.79494713808591,32.45032258055536,34.37658417435117,0.6221559023088277,-2.2465673296738453,0.6765428758926717,-0.0233385155389251,0.2125794887542724,4.035243068566087,0.0148655966764222,0.0718500080275441,0.0290506139562743,0.1282378540248264,0.0520269727621704,0.4014084061237044,0.92063084541328,0.0566077901315378,34.154869957962994,0.01,320.2290911891854,318.6910762620925,0.1698117928165936,1.0543128125599175,1.0,2.0,0.27,0.3462954865095246,1.3754908,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,14861.0,20.4,729.1,0.0,3.0,0.01891,0.0024099999573081,7.8,0.0,3.0,50.0,4.1,7.8,20.8,0.0,0.0,0.0,0.0,61,260522,0563m122,6167,SER,0.06231305,768.4716,1197.7084,1480.4646,1614.2471,1.4152358,1.3754908,1.1594521,1.0953575,4.1103935,775573.8,8.52737,1703992.8,-0.039810903,4.9571476E7,-0.35250002,7.190985E7,15.285931,14.804122,14.574005,14.480075,14.784328,15.115379,12.668826,11.068846,0.48180866,0.23011684,0.3240471,0.093930244,17.3148,16.9082
61,2,0.030718,56.42748324186661,-12.27369585735638,-0.29797615290778445,-0.4321065060571261,7.7405,7.3816,7.4471,6.2918,7.1672,5.2519,6.8641,4.1263,0.0477,0.0377,0.0276,0.0222,0.0192,0.0132,0.0332,0.0212,17.516486946941708,17.021582549320662,16.725337245411502,16.49017349495467,0.06335367,825r,0.0166666666666666,,2.475149168936412,5.411636339239744,10.843839213335944,143.7962479847552,143.66248473761166,13.303466424757673,14.888882574636796,6.396714130642003,7.403087138923998,0.5386892942543233,-1.9017134106074296,0.024399400109849,-0.0580357627626527,0.4158695042133331,3.2079084596977485,0.0528931930122463,0.0015421619106392,0.0,0.0,0.0348275460003591,0.0644432678633234,0.2613004327688422,0.3238932207438557,5.941947990746487,2.0401826221562804,320.09299686054254,320.2814305084102,0.2410132651796207,1.094796289460096,0.0,0.0,0.27,0.3462954865095246,1.2809494,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1981.0,17.7,112.1,0.0,3.0,0.02071,0.002379999961704,8.7,0.0,3.0,50.0,4.4,8.7,28.6,0.0,0.0,0.0,0.0,61,260522,0563m122,6093,SER,0.06335367,101.20482,159.60565,204.43146,255.05286,1.328685,1.2809494,1.1153971,1.101459,4.252578,24872.045,1.5055572,914633.5,0.078549325,3406908.0,-0.09415453,3596693.8,17.486998,16.99238,16.72363,16.483425,16.824562,17.345617,16.507591,18.655453,0.49461746,0.26874924,0.508955,0.24020576,18.9152,18.5487
61,4,0.030718,56.430349879522,-12.26294740384917,0.05948963188917844,-0.028303081082020398,12.4697,0.7208,12.0831,0.8355,11.7143,0.9449,11.3151,1.0634,0.0084,0.0016,0.0054,0.001,0.0067,0.0013,0.0111,0.0022,17.083031007458388,16.580627259482924,16.36871465725414,16.20048615502774,0.063901246,826r,0.0166666666666666,,4.447618771061294,8.596888591239614,15.832261932450324,215.38359141025745,214.66099013264093,20.58919058637536,23.372570264120576,9.01738140645518,11.244696995068727,0.5375007034673903,-1.5552149149838623,-0.2216075817526013,-0.0110491767500404,0.3877154588699341,2.757077059153321,0.1210386037770448,0.023124931768141,0.0041493775933609,0.012287295207033,0.0788628179140896,0.0830239989591617,0.2969297999172117,0.2904401790862039,11.049953848537715,0.8937792215545027,319.91477757385064,320.2427728365727,0.4597134449731778,0.5052237869418936,0.0,0.0,0.27,0.3462954865095246,1.3379418,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2496.0,19.3,129.4,0.0,3.0,0.02359,0.0023600000422447,10.0,0.0,3.0,50.0,4.1,10.0,44.8,0.0,0.0,0.0,0.0,61,260522,0563m122,6203,SER,0.063901246,151.00967,239.58601,281.80298,332.15686,1.3938138,1.3379418,1.1593722,1.0941215,0.8870918,891467.5,3.0983663,1167656.4,-0.21770452,1.4918129E7,-0.31651467,1.8811688E7,17.052488,16.551346,16.375135,16.196642,16.41598,16.842106,15.269057,14.530466,0.5011425,0.1762104,0.3547039,0.1784935,18.6762,18.1475
64,3,0.0339,64.18155805150886,0.2504201021289988,0.07436380418912769,-0.03460495323247059,21.3002,1.2434,21.793,1.264,22.2631,1.2837,22.7721,1.305,0.049,0.0038,0.0388,0.0027,0.0584,0.004,0.0922,0.0064,21.976945370571713,21.47215207570201,21.489199191079486,21.29140936691931,0.13643883,101r,0.0166666666666666,,6.737112027894909,15.43192887816021,30.04897523104065,149.51328716579116,160.54851329483347,36.073151805146495,73.18121651883386,19.33359760302453,32.718222411474216,0.6103187137309415,-1.830643360823964,0.3297134820191676,0.0227560994391011,0.1413812041282653,3.24677948326312,0.1859157186524345,0.0446782380341018,0.052457205963556,0.0822027911848977,0.0674115123147494,0.2701024201088357,0.4772752878811024,0.0934913480687703,15.741016225842952,0.6278394992420372,312.8626638160465,319.53707478509523,0.5485276316546978,2.6892917259536304,1.0,0.0,0.27,0.3462954865095246,1.3037989,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,3572.0,18.3,195.0,0.0,3.0,0.0217,0.0038199999835342,5.7,0.0,3.0,50.0,3.7,5.7,12.3,0.0,0.0,0.0,0.0,64,332064,0641p002,4269,SER,0.13643883,1.6705472,2.6521854,2.4463546,3.041938,1.3397989,1.3037989,1.5435895,1.3916054,0.5,97.66846,0.8742685,2689.96,-0.7208674,359.77457,0.045785867,1120.4955,21.942854,21.44099,21.528702,21.292124,18.746943,19.309698,17.053162,14.76567,0.5018635,-0.087711334,0.14886665,0.23657799,18.8935,18.0679
64,1,0.0339,64.16998115778065,0.2924473022406908,0.1368430295954699,-0.023872127844372315,22.5272,0.7837,21.9263,0.9467,21.3529,1.1023,20.7323,1.2707,0.0302,0.0019,0.02,0.0013,0.0248,0.0018,0.0401,0.0029,17.233364818796986,16.367103638576044,15.988144774295602,15.709951588735056,0.14011613,102r,0.0166666666666666,,8.841583801485482,18.069373585337416,33.96802593273223,273.7156162241579,273.59081124909216,45.86494852879376,48.38849109494581,18.10029497395417,19.4317745998834,0.5646011405197647,-1.6607809162190548,-0.0143031794873591,0.0011065817601185,0.1798555552959442,2.9227012040425597,0.2076601468068012,0.0189614707434149,0.1626050420168067,0.1854936282053589,0.1276001369931851,0.3054088427552701,0.4463136368608785,0.1050456093358128,19.608970761081505,0.571870922610591,319.667684088681,320.91495242132044,0.4267780655072999,2.453545572652557,0.0,0.0,0.27,0.3462954865095246,1.3037989,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,4697.0,18.3,256.5,0.0,3.0,0.03399,0.0037199999205768,9.1,0.0,3.0,50.0,4.7,9.1,22.1,0.0,0.0,0.0,0.0,64,332064,0641p002,4031,SER,0.14011613,135.92448,292.77756,414.13092,527.07837,1.3397989,1.3037989,1.2990245,1.3916054,1.257459,311621.25,6.440329,72912.63,-0.040843412,2681234.5,0.25615224,7193569.0,17.166756,16.333656,15.957156,15.695312,15.92063,16.350767,15.105187,,0.83309937,0.37650013,0.63834476,0.26184464,19.3124,18.7293
