Group,Gal,ID,ra,dec,type,CHI2NU,RE_g,e_RE_g,MAG_g,e_MAG_g,n_g,e_n_g,RE_r,e_RE_r,MAG_r,e_MAG_r,n_r,e_n_r,RE_i,e_RE_i,MAG_i,e_MAG_i,n_i,e_n_i,RE_z,e_RE_z,MAG_z,e_MAG_z,n_z,e_n_z,mag_g,mag_r,mag_i,mag_z,mag_w1,mag_w2,mag_w3,mag_w4,g_r,r_i,r_z,i_z,zmemb,gmemb,FUV,NUV,GAL,radvel,z,mag,r20,r50,r80,flux_c,flux_e,rpetro_c,rpetro_e,rhalf_c,rhalf_e,Gini,M20,F(G_M20),S(G_M20),SN_per_pixel,C,A,S,M,I,D,Ao,As,Ser_A,Ser_R,Ser_n,Ser_xc,Ser_yc,Ser_ellip,Ser_theta,flag_morph,flag_sersic,ima_sc_pix2arc,ima_sc_arc2kpc,psf_arcsec,size_image_phy_kpc,zp_ima,eta,petro_extent_cas,snr,area_min,debleding,area_min_deblend,skybox_x,skybox_y,sky_method,nsigma,npixels,dilate_size,mask_stars,fwhm,threshold,roundlo,roundhi,sharplo,aper_stars,aper_fact,aper_center,aper_ellip,aper_pa,dr,View,area_segmap_pix,area_psf_pix,ratio_segmap_psf,flag_area,flag_area_th,SN_gal,bck,ratio_SN_gal,flag_SN,flag_SN_th,perc_SN_flag,perc_20_SN_gal,perc_50_SN_gal,perc_80_SN_gal,flag_image,flag_bck,flag_object,flag_statmorph,r_theta,Rij,sigmalos
122,3,1789,190.3347780883998,18.30641529825251,DEV,0.392410201871986,20.3649,0.1174,17.2257,0.0031,4.4444,0.0195,17.5563,0.0713,16.5396,0.0023,4.1577,0.0126,14.8765,0.0555,16.2731,0.0024,3.8842,0.0128,11.9757,0.0887,16.2124,0.004,3.5882,0.0203,17.544397,16.784338,16.429535,16.199842,16.439482,16.993248,16.101963,15.460159,0.76005936,0.3548031,0.58449554,0.22969246,0.077262,,19.8859,19.4603,641r,5000.0,0.0166666666666666,,3.7620665490905902,9.521356507647988,20.986123364011565,186.1201574947759,187.69883453258976,25.98271555590435,36.99897547650792,10.188496043444614,13.521518454174368,0.5790122133744428,-2.172869907113504,0.4119093018331501,-0.0558068258480787,0.2297305166721344,3.732528738688049,0.0974246032919607,0.0339397107177605,0.0231046931407942,0.0185997227683497,0.0218353959576321,0.2062832984799887,0.3767490429635055,0.1875637355098112,10.32188839690742,1.6219167974457305,319.99780980518926,320.0009854570133,0.4582896718485633,2.5219914215147474,0.0,0.0,0.27,0.3462954865095246,1.1455194,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2639.0,14.1,186.7,0.0,3.0,0.03084,0.0043899999000132,7.0,0.0,3.0,50.0,4.1,7.0,14.8,0.0,0.0,0.0,0.0,1.254,,
122,2,1337,190.3133046107841,18.30414904898066,REX,0.392410201871986,9.8886,0.0653,19.0509,0.0058,0.8716,0.0099,10.0707,0.0525,18.7861,0.005,0.9229,0.0073,10.2444,0.0904,18.698,0.01,0.9719,0.0134,10.4325,0.1469,18.675,0.0147,1.0249,0.0224,19.019547,18.754763,18.6858,18.653212,20.85033,,,14.65094,0.26478386,0.0689621,0.10155106,0.03258896,0.0,,20.1606,20.0816,642r,5000.0,0.0166666666666666,,5.165717040776051,9.884588941475023,17.278512979193312,29.224511559587157,29.289236122796368,23.501314373027647,25.23192173622164,9.890554405663462,10.8001100292806,0.5123960055108011,-1.508590159774456,-0.3781867919978365,-0.0294219867529563,0.120562694966793,2.6218787507513674,0.1060912311411213,-0.0380966046283815,0.0484171322160148,0.0621450573486345,0.062057788016338,0.1631850506880611,0.6778193253131404,0.0440370415814827,7.513870383821565,0.4743855438329802,319.56834545167044,318.9491596861111,0.17157827351461,2.6758885539028148,0.0,0.0,0.27,0.3462954865095246,1.1455194,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,732.0,14.1,51.8,0.0,3.0,0.0246,0.0044800001196563,5.5,0.0,3.0,50.0,3.4,5.5,10.5,0.0,0.0,0.0,0.0,1.254,,
122,1,5612,190.3042009484035,18.30267819091831,DUP,0.392410201871986,17.3385,0.0374,17.1176,0.0018,1.3324,0.0042,17.2298,0.0212,16.4,0.001,1.6685,0.0024,17.1260,0.0356,16.0997,0.0017,1.9892,0.0042,17.0138,0.0636,15.9185,0.0026,2.3364,0.0075,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,0.068894,,20.0103,19.1732,643r,5000.0,0.0166666666666666,,6.023114627151889,12.94684098150616,22.617169210589555,239.2150562075548,239.17244968416384,29.00162610407655,29.345561947600228,13.020655277581325,13.14755284604756,0.5026595212808918,-1.7933530655693426,-0.2290416952200313,-0.0786431500460558,0.256226509809494,2.873085594123068,0.1302401214300143,0.0380345039327134,0.0130763936682725,0.0182431711952055,0.0266347786195795,0.1999809895795124,0.1960471846363884,0.1424078344735713,12.039597900557116,0.656220459851071,319.7535272795757,319.5623778569896,0.0483937477745136,2.632259507072395,0.0,0.0,0.27,0.3462954865095246,1.1455194,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,3030.0,14.1,214.3,0.0,3.0,0.04014,0.0044900001958012,8.9,0.0,3.0,50.0,4.5,8.9,22.9,0.0,0.0,0.0,0.0,1.254,,
122,4,2183,190.3524647842002,18.31344056490991,SER,0.392410201871986,15.8104,0.0108,16.7817,7.0E-4,0.7054,0.0012,15.6319,0.0072,16.0577,5.0E-4,1.0054,0.0007,15.4616,0.0113,15.7706,6.0E-4,1.2917,0.0013,15.2772,0.0191,15.5412,0.001,1.6016,0.0023,19.158901,18.918674,18.946707,19.024101,,,,,0.24022675,-0.028032303,-0.10542679,-0.077394485,0.070976,,19.7469,18.957,644r,5000.0,0.0166666666666666,,1.5,1.5,1.5,0.0,0.0,1.0,1.0,16.134546065408045,18.0054168271531,0.7790447872629742,-1.594694839994918,1.001395221068201,0.2225917566310508,0.0896502584218978,0.0,100.0,-99.0,0.9525862068965516,0.6908506298218862,0.5100902224973866,0.1426469279501773,0.3955903845557331,0.2071624077123408,15.11426912029465,0.3432911382234673,332.0561247764377,314.049768361886,0.2929468875246204,2.9654419742701017,1.0,0.0,0.27,0.3462954865095246,1.1455194,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2549.0,14.1,180.3,0.0,3.0,0.04829,0.0046299998648464,10.4,0.0,3.0,50.0,4.2,10.4,31.2,0.0,0.0,0.0,0.0,1.254,,
126,1,6271,195.7292274469256,5.520771423642831,DUP,0.725608276312048,12.7884,0.0204,16.6939,0.0011,1.8322,0.0041,13.5255,0.0178,15.9446,9.0E-4,2.5890,0.0034,14.2288,0.0309,15.6148,0.0012,3.3110,0.0057,14.9901,0.0495,15.3845,0.0018,4.0926,0.0091,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,0.069161,,19.59,19.1144,295r,5000.0,0.0166666666666666,,4.228924710029757,10.054485757524503,18.44610598953716,337.06967578166245,336.15812911454987,22.69722074655267,24.945461584777885,11.768654890523823,13.03581161071638,0.5001018010898962,-1.994284745874286,-0.1024567557141336,-0.1091047965975285,0.379129409790039,3.198373732503781,0.0736809897950746,0.0050621720568768,0.0191570881226053,0.0101563484389051,0.0241583088132838,0.2411286223991072,0.764451583156443,0.2969565442951106,9.900175669819738,1.0800341001591591,319.8775657909242,319.7385131071515,0.1559921387186715,2.829403258182525,0.0,0.0,0.27,0.3462954865095246,1.3733445,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2796.0,20.3,137.6,0.0,3.0,0.04999,0.0048899999819695,10.2,0.0,3.0,50.0,4.1,10.2,30.3,0.0,0.0,0.0,0.0,0.77,72.2,202.75
126,4,6273,195.7352775796902,5.517250211273024,DUP,0.725608276312048,18.4237,0.0123,16.8523,7.0E-4,0.6990,0.0014,17.8563,0.0082,16.0413,6.0E-4,0.8229,0.0009,17.3149,0.0096,15.6794,5.0E-4,0.9411,0.0011,16.7289,0.0153,15.4144,8.0E-4,1.0690,0.0018,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,0.069331,,19.7426,19.3619,296r,5000.0,0.0166666666666666,,5.947426028230618,14.072613952554738,22.188695195639824,328.62752705666213,328.769951479802,28.30223332995047,35.37320099731909,16.201593143193204,20.118970961387003,0.5345917606008902,-1.610404997089325,-0.1977601220426912,-0.0216004516005348,0.3464936316013336,2.8590135758753727,0.0557005633011252,0.0302904421418207,0.2072072072072072,0.4622038570732867,0.036797977156169,0.1181106461817735,0.8264367840407969,0.2748432887269297,15.338094184449854,0.7014301210378503,320.268496274075,319.9973191526188,0.505644286072502,2.9973164894005286,0.0,0.0,0.27,0.3462954865095246,1.3733445,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,2745.0,20.3,135.1,0.0,3.0,0.05309,0.0049999998882412,10.6,0.0,3.0,50.0,4.5,10.6,30.8,0.0,0.0,0.0,0.0,0.77,72.2,202.75
126,3,4258,195.7339956565311,5.512122711978418,SER,0.725608276312048,8.0005,0.0179,17.5645,0.0015,1.8798,0.0062,8.0287,0.0124,17.1786,0.0014,1.8790,0.0039,8.0557,0.0191,17.0681,0.0018,1.8783,0.0054,8.0848,0.0316,16.9736,0.003,1.8775,0.0091,17.731152,17.243258,17.07694,16.947523,17.559332,18.231525,17.382349,,0.48789406,0.16631699,0.2957344,0.12941742,0.069217,,19.3182,18.721,297r,5000.0,0.0166666666666666,,3.3495959709982284,6.773276155775317,12.899547599995866,121.60972079928013,121.63874028500148,15.86094738494466,17.522140789242297,9.61166806825712,10.320789863866963,0.5337980662017345,-1.7213094315007107,-0.1248321362714213,-0.0378019254388816,0.3124181926250458,2.927910269627192,0.2290906850482958,0.0044191276084006,0.0060882800608828,0.0,0.0553109240120013,0.6745308242217796,0.9314647041312222,0.247752511060431,6.445789025939793,1.2046720297995606,319.91877306325193,318.15175424336377,0.1925670671909224,1.3749678007738075,0.0,0.0,0.27,0.3462954865095246,1.3733445,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1248.0,20.3,61.4,0.0,3.0,0.03718,0.0049999998882412,7.4,0.0,3.0,50.0,3.9,7.4,22.0,0.0,0.0,0.0,0.0,0.77,72.2,202.75
126,2,4200,195.7320321707602,5.540629306647933,SER,0.725608276312048,25.1139,0.0350,16.2878,0.0011,1.3277,0.0025,28.1759,0.0399,15.5008,0.001,2.1935,0.0027,31.0975,0.0727,15.1504,0.0014,3.0196,0.0047,34.2602,0.1140,14.9239,0.0019,3.9138,0.0074,16.269875,15.577746,15.237953,15.020239,15.302482,15.564737,13.663001,12.207747,0.6921282,0.3397932,0.5575075,0.21771431,0.070755,,18.952,18.4697,298r,5000.0,0.0166666666666666,,8.23812605743125,19.09105560084709,31.631178339527185,488.92351961402505,489.3750934615813,41.46311059288431,45.950875513630784,19.17026811508936,20.48922753887441,0.5019211565817074,-1.8851969498820085,-0.1690487886523159,-0.0921404310177088,0.2506677508354187,2.9214346881951654,0.2430886241418262,0.0133390757190538,0.0116366366366366,0.0867393480166223,0.0613408191179252,0.4086166198371671,0.4224567537285245,0.1352818809064107,17.509973946898082,0.6115711954850416,319.1483830225728,318.57827921396176,0.0565645867166788,1.3913521545913892,0.0,0.0,0.27,0.3462954865095246,1.3733445,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,5804.0,20.3,285.6,0.0,3.0,0.0483,0.0044499998912215,10.8,0.0,3.0,50.0,5.4,10.8,25.0,0.0,0.0,0.0,0.0,0.77,72.2,202.75
129,3,1927,197.1935285196431,28.88018549061634,SER,0.572879599657567,34.3949,0.0522,16.5719,0.0013,1.2185,0.0023,34.5187,0.0382,16.1165,0.001,1.4009,0.0017,34.6368,0.0613,15.9204,0.0015,1.5750,0.0028,34.7647,0.1005,15.8061,0.0024,1.7634,0.0046,16.479042,16.027832,15.783666,15.6689,16.236965,16.743277,15.231842,16.167631,0.45121002,0.24416637,0.3589325,0.11476612,0.060895,,18.8495,18.3498,485r,5000.0,0.0166666666666666,,10.082109812964472,23.46370217623364,38.82761334707187,314.1233366898928,299.72646019043043,52.30910394506927,61.80394737194987,23.331845007254056,29.70574685947961,0.4656977935964885,-1.84702411225421,-0.3748082119052145,-0.1226955359428116,0.1882407367229461,2.927946363902676,0.2105665968506675,0.0456863626474605,0.056785917092561,0.1475797835501513,0.0605128549513221,0.3018557292363617,0.3373494758828778,0.0695819313508048,26.24781972840753,0.5301853418569403,319.7361275979959,320.36142631240386,0.5002789651872284,1.5007990486354137,0.0,0.0,0.27,0.3462954865095246,1.3527744,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,5962.0,19.7,302.4,0.0,3.0,0.03362,0.0036700000055134,9.2,0.0,3.0,50.0,4.6,9.2,17.2,0.0,0.0,0.0,0.0,0.764,,
129,4,2358,197.2115759292657,28.88629479312946,PSF,0.572879599657567,25.8713,0.0364,16.3435,0.001,1.9164,0.0028,26.7275,0.0222,15.6987,6.0E-4,2.1595,0.0016,27.5444,0.0350,15.3884,9.0E-4,2.3914,0.0024,28.4287,0.0608,15.1966,0.0015,2.6425,0.0043,21.46222,20.913273,20.827309,20.639719,17.63334,18.107893,16.595123,15.501728,0.5489464,0.0859642,0.27355385,0.18758965,0.079628,,19.4403,18.7176,486r,5000.0,0.0166666666666666,,6.937339781957083,16.953617859795123,27.88858851482388,415.8387673705352,415.4238996636394,34.41353304059065,41.702133712789305,17.337096333745123,22.62253926394005,0.4552315790860634,-1.961385438170889,-0.3473635748715602,-0.1489533126105509,0.3118320107460022,3.0211678414682632,0.1547562274864019,0.0201741079884626,0.0795306388526727,0.3296415560615422,0.0244541602011504,0.2010997330722855,0.3021196332840143,0.1414397225752271,20.72718106206917,0.5786382667658176,319.5016225717807,321.2530556693344,0.4224730928898124,1.5075727303977189,0.0,0.0,0.27,0.3462954865095246,1.2930923,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,5050.0,18.0,280.3,0.0,3.0,0.03505,0.0036299999337643,9.7,0.0,3.0,50.0,4.2,9.7,35.0,0.0,0.0,0.0,0.0,0.764,,
129,1,1605,197.1819850283685,28.89099568474175,SER,0.572879599657567,9.3287,0.0125,17.6529,0.0011,1.1048,0.0026,9.1425,0.0088,17.2613,0.001,1.1782,0.0017,8.9649,0.0133,17.1266,0.0014,1.2483,0.0028,8.7725,0.0219,17.0482,0.0022,1.3241,0.0048,17.684513,17.27914,17.127626,17.018711,17.53045,18.285046,16.537067,,0.40537262,0.15151405,0.26042938,0.10891533,0.0612,,19.5608,19.1073,487r,5000.0,0.0166666666666666,,4.278288490126865,8.484662260109655,14.743858699406635,113.51113116662818,113.4274386160393,19.01343449079868,21.447815240956,8.538965924984133,9.410489570837475,0.4982222762857626,-1.669601194974378,-0.3367661042682313,-0.0658345125785336,0.2670157849788666,2.6867054693281944,0.1659402005948723,0.0216402230162071,0.0216450216450216,0.0260371701699782,0.1187317377582056,0.2205252182103017,0.2816742804004217,0.1781209960609047,8.117047358279004,0.6927239927539961,320.3560504076878,319.4833554634478,0.1570540809245228,2.673418046242284,0.0,0.0,0.27,0.3462954865095246,1.2942159,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1454.0,18.0,80.6,0.0,3.0,0.03884,0.0035999999381601,10.8,0.0,3.0,50.0,4.7,10.8,30.9,0.0,0.0,0.0,0.0,0.764,,
129,2,1647,197.1837915042842,28.88320836901677,PSF,0.572879599657567,*0.1170*,*0.1482*,20.4729,0.1964,4.8578,4.1018,*0.1676*,*0.1410*,20.8429,0.1242,4.4469,3.2123,*0.2159*,*0.2204*,21.1923,0.0965,4.0549,3.9776,*0.2681*,*0.3367*,21.5515,0.0891,3.6306,5.8878,20.537983,20.897635,21.192688,21.463135,,,18.50239,,-0.35965157,-0.29505348,-0.56550026,-0.27044678,0.264,,20.0177,20.2665,488r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.764,,
130,3,2014,197.4829165496734,30.42129399499116,SER,0.442298808272067,46.2541,0.0942,16.4751,0.0017,1.4999,0.0030,45.1899,0.0747,16.094,0.0015,1.4987,0.0023,0.0,0.0,0.0,0.0,0.0,0.0,43.0752,0.1653,15.9071,0.0033,1.4963,0.0056,16.39326,15.988651,Infinity,15.737092,16.706528,17.370258,,,0.40460777,Infinity,0.25155926,Infinity,0.0,,18.4662,18.1993,380r,5000.0,0.0166666666666666,,13.452848535530734,29.331526267169885,50.54739383154804,329.06595215678635,331.56190031467577,66.20431716352606,81.49030777567256,36.82552770337193,45.69144478036683,0.4803367121047909,-1.689850619389048,-0.4112667958446749,-0.0863558911113347,0.143813818693161,2.874422581085692,-0.1727265906172135,-0.0721352078349969,0.076879271070615,0.0910613015777346,0.0611597871025715,-0.510790180308549,0.5892751620040788,0.0407234625879767,31.93135881415226,0.6586916861089288,318.54798031777204,321.0957729805764,0.4484696589430738,1.0883707233486668,1.0,0.0,0.27,0.3462954865095246,1.18219,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,6168.0,15.1,409.6,0.0,3.0,0.02856,0.0050900001078844,5.6,0.0,3.0,50.0,3.7,5.6,9.9,0.0,0.0,0.0,0.0,0.931,,
130,1,1534,197.4529090712558,30.42953795617289,REX,0.442298808272067,9.7320,0.0169,17.6769,0.0015,1.1054,0.0028,10.1242,0.0153,17.2591,0.0015,1.1667,0.0023,0.0,0.0,0.0,0.0,0.0,0.0,10.9037,0.0380,16.9874,0.0029,1.2883,0.0059,17.706913,17.31754,Infinity,17.10012,17.698542,18.261919,16.720648,15.042813,0.38937378,Infinity,0.21741867,Infinity,0.05061,,19.3669,19.2267,381r,5000.0,0.0166666666666666,,4.720431018405447,9.661302718773811,16.353442906641682,115.09980036829398,115.21022388190538,20.95414968024045,21.50199974682103,9.779923068379796,10.24697890321856,0.4787926130519658,-1.5194123036960805,-0.5370238389313853,-0.064193623292309,0.253718614578247,2.698137717903895,0.2761866338008721,0.0044960100328618,0.0267857142857142,0.0857280108088007,0.1094198395333993,0.2866709072286998,0.2429714977802708,0.1301394077908498,8.773129834654783,0.6296624975643931,319.9177818511375,318.8682904043114,0.0134288812010078,2.468419009642069,0.0,0.0,0.27,0.3462954865095246,1.18219,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1393.0,15.1,92.5,0.0,3.0,0.04901,0.005030000116676,9.7,0.0,3.0,50.0,4.1,9.7,21.0,0.0,0.0,0.0,0.0,0.931,,
130,2,1829,197.4725220256504,30.42860582430374,SER,0.442298808272067,27.7667,0.1271,18.1101,0.0043,0.8378,0.0053,27.8442,0.1180,17.7114,0.0043,0.9286,0.0049,0.0,0.0,0.0,0.0,0.0,0.0,27.9981,0.2898,17.4837,0.0096,1.1089,0.0133,18.04793,17.611532,Infinity,17.354136,19.159433,20.005892,17.59661,12.814343,0.43639755,Infinity,0.2573967,Infinity,0.0,,19.7953,19.5585,382r,5000.0,0.0166666666666666,,10.789035644126482,21.11615947607096,32.25747158045456,67.22018913615565,66.27698003551846,39.3111661121206,47.15766601343592,20.69274263600664,24.565717818681016,0.4258768816076138,-1.389399687587893,-0.8890554525439018,-0.0985084437831795,0.1072136163711547,2.378238477144147,-0.3999844537700734,-0.059477484938569,0.2050473186119873,0.7320105535570787,0.0601743916839064,-0.5853849539953667,0.3117875238387352,0.0183030914845388,16.672692516467404,0.6461867841527211,320.10584308396653,319.3878533256374,0.1994140696275295,1.3514156949097702,2.0,0.0,0.27,0.3462954865095246,1.18219,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1430.0,15.1,95.0,0.0,3.0,0.022,0.0050800000317394,4.3,0.0,3.0,50.0,3.3,4.3,6.5,0.0,0.0,0.0,0.0,0.931,,
130,4,2136,197.4909334384504,30.41602685475432,SER,0.442298808272067,32.2178,0.2056,17.4313,0.0055,1.7991,0.0100,30.7025,0.1556,17.0079,0.0045,1.8943,0.0081,0.0,0.0,0.0,0.0,0.0,0.0,27.6915,0.3710,16.8756,0.0109,2.0833,0.0216,17.41522,16.9342,Infinity,16.639526,17.482529,17.98462,17.128855,15.328696,0.48101997,Infinity,0.29467392,Infinity,0.050618,,19.9385,19.0712,383r,5000.0,0.0166666666666666,,11.346352525182777,26.3756470313955,45.62244100414535,142.15573803615922,142.152504486016,55.85430676215033,57.23578556843426,27.67081161218561,28.249997014970823,0.5004739020457155,-1.525745822940063,-0.4253123295762444,-0.0436095063634104,0.1078950092196464,3.0216112275808267,-0.1008241248220639,-0.0180021309775522,0.0443092962641181,0.0340369121691093,0.0181830752150752,-0.2520239858970074,0.5114064931721086,0.0246901593158994,16.90212063884613,1.121423112856694,320.3364670223529,320.2710432979184,0.0628214438376746,1.6417816701648462,0.0,0.0,0.27,0.3462954865095246,1.0826544,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2412.0,12.6,191.0,0.0,3.0,0.02362,0.0050099999643862,4.7,0.0,3.0,50.0,3.5,4.7,7.6,0.0,0.0,0.0,0.0,0.931,,
132,3,5632,198.280132761102,12.66121660555178,DUP,0.447546739363617,16.9444,0.0314,17.5094,0.0018,0.7361,0.0030,18.8195,0.0368,16.5682,0.0017,1.5344,0.0034,20.6087,0.0650,16.0996,0.0024,2.2961,0.0061,22.5455,0.1004,15.8582,0.0025,3.1206,0.0094,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,0.178535,,20.018,19.4231,40r,5000.0,0.0166666666666666,,6.806456305674525,14.742859754151706,24.491217094113285,198.07717831481747,197.41866481587803,32.040484574646214,33.55740489079349,14.743012947670492,16.243813855477118,0.4712088837995305,-1.6495186207680246,-0.4843996210000827,-0.0897862933252202,0.2233064025640487,2.780446535441045,0.1961628561849979,0.0089301489595843,0.251207729468599,0.2022076867239134,0.0847186030641972,0.2429900036313955,0.3483349744399536,0.0954480747234457,14.727170147152322,0.4835221304943794,318.5387892762797,321.9994432521268,0.1771709414732167,2.136414465953578,0.0,0.0,0.27,0.3462954865095246,0.990565,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2812.0,10.6,266.0,0.0,3.0,0.03905,0.0050200000405311,7.8,0.0,3.0,50.0,4.4,7.8,19.5,0.0,0.0,0.0,0.0,1.45,,
132,1,1936,198.2608024976516,12.6977041752871,SER,0.447546739363617,17.8712,0.0122,16.1651,5.0E-4,1.5607,0.0014,16.9706,0.0086,15.4952,4.0E-4,1.6403,0.0009,16.1113,0.0088,15.1816,6.0E-4,1.7163,0.0010,15.1811,0.0128,15.0074,5.0E-4,1.7986,0.0016,16.21923,15.534484,15.199342,14.985512,15.163076,15.640532,13.892612,13.821499,0.68474674,0.33514214,0.54897213,0.21383,0.060622,,18.6507,18.3338,41r,5000.0,0.0166666666666666,,4.940379674309799,10.89251137800442,21.99379642522509,545.4537416525709,547.1007252018697,27.68596310220459,35.18539401405021,11.567186749773636,15.510131568769312,0.5582813769423844,-1.917718567902394,0.1324717834211624,-0.0408643177654721,0.4338403940200805,3.2426993731353084,0.0568388830120014,0.0298772199195922,0.0027548209366391,0.0099828250014543,0.0104576013685717,-0.0082318516370866,0.234603919215235,0.4035966277019217,14.617753548544403,1.119861092079805,319.987826121163,319.8909546711567,0.4994445429985169,0.8641769004582948,0.0,0.0,0.27,0.3462954865095246,1.1746185,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,4105.0,14.9,276.2,0.0,3.0,0.04194,0.0043700002133846,9.6,0.0,3.0,50.0,4.3,9.6,35.6,0.0,0.0,0.0,0.0,1.45,,
