GAL,ra,dec,radvel,z,mag,r20,r50,r80,flux_c,flux_e,rpetro_c,rpetro_e,rhalf_c,rhalf_e,Gini,M20,F(G_M20),S(G_M20),SN_per_pixel,C,A,S,M,I,D,Ao,As,Ser_A,Ser_R,Ser_n,Ser_xc,Ser_yc,Ser_ellip,Ser_theta,flag_morph,flag_sersic,ima_sc_pix2arc,ima_sc_arc2kpc,psf_arcsec,size_image_phy_kpc,zp_ima,eta,petro_extent_cas,snr,area_min,debleding,area_min_deblend,skybox_x,skybox_y,sky_method,nsigma,npixels,dilate_size,mask_stars,fwhm,threshold,roundlo,roundhi,sharplo,aper_stars,aper_fact,aper_center,aper_ellip,aper_pa,dr,View,area_segmap_pix,area_psf_pix,ratio_segmap_psf,flag_area,flag_area_th,SN_gal,bck,ratio_SN_gal,flag_SN,flag_SN_th,perc_SN_flag,perc_20_SN_gal,perc_50_SN_gal,perc_80_SN_gal,flag_image,flag_bck,flag_object,flag_statmorph,index
178r,209.4291456887288,-0.762645675412536,5000.0,0.0296,,4.430767421229133,8.89555990650551,15.075392905783191,227.64634747332224,227.5301731509918,18.82744108646576,23.06773358844339,9.10836453242838,10.953991940688072,0.4676055301482332,-1.7312436113969032,-0.4456008030681913,-0.1047133871374187,0.3875513970851898,2.6589484305359457,0.1066744088699269,0.0360898867072344,0.0058685446009389,0.0,0.04654372958679,0.1631219098824147,0.2225066651052967,0.306488892493778,9.900855261238975,0.7525509953499979,320.04270649874434,319.2870344992058,0.324566804973959,2.662193718483068,0.0,0.0,0.27,0.3462954865095246,1.3836571,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1861.0,20.6,90.2,0.0,3.0,0.05543,0.0041600000113248,13.3,0.0,3.0,50.0,4.5,13.3,42.5,0.0,0.0,0.0,0.0,178
288r,146.0433058378797,3.5635186906856333,5000.0,0.0488,,6.397505218587459,14.5930886133648,30.52453364791669,132.44873902524674,125.81951748471974,39.38736636931409,40.828436987794205,14.450322543222658,18.862196761460694,0.5319572761436431,-1.825732811559012,-0.0615786446785717,-0.054139157424496,0.1763249039649963,3.393191943591225,0.1561844412882524,0.0600376385977896,0.0683012259194395,0.0901199340147334,0.0744353343737782,0.156364133872522,0.3795581271881272,0.0876745131892082,15.245725390084198,0.747311409713479,319.9208748880997,318.73763580873333,0.5494670484504826,2.230916542733797,0.0,0.0,0.27,0.3462954865095246,1.3356706,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,2559.0,19.2,133.1,0.0,3.0,0.02565,0.0034099998883903,7.5,0.0,3.0,50.0,4.0,7.5,17.3,0.0,0.0,0.0,0.0,288
250r,187.27969906817864,-1.193409294948877,5000.0,0.032,,2.587703857044465,5.237554504271519,9.943539782056042,83.54577976457904,83.53167067451994,12.394394202284362,13.422138440913695,5.452983335509389,5.9992098791113335,0.5242627351071263,-1.8004617823265148,-0.1171794460674502,-0.0582440799873306,0.3459587097167969,2.9231322122387207,0.0773514935371431,-0.0028661572153544,0.0026315789473684,0.0,0.0432446961090661,0.1213282513087108,0.2126178535176549,0.3218058409547379,4.710571860193377,1.303705292486112,320.1705072913986,319.6387073479206,0.1964144481558572,0.012643957291708,0.0,0.0,0.27,0.3462954865095246,1.3524245,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,776.0,19.7,39.4,0.0,3.0,0.04076,0.0054999999701976,7.4,0.0,3.0,50.0,3.8,7.4,23.4,0.0,0.0,0.0,0.0,250
1005r,182.73043583036176,13.184064210563545,5000.0,0.0772,,3.0229455881693608,6.970575151850391,16.295334364977773,301.94028196189777,302.3806922976964,21.325569846859143,25.497058598633423,7.872306916394013,10.176303741085524,0.6603337280389566,-1.627588226439104,0.4365705947151346,0.1004956272835316,0.4067087173461914,3.6581647304479215,0.0214994580612721,0.0230404143590371,0.0035398230088495,0.0,0.1270829651617123,0.0580680147266592,0.2723509275657103,0.4775353018469825,9.225279098281664,1.5711275345799491,319.6638030820109,320.18822086455185,0.405169852943778,2.587046336307968,0.0,0.0,0.27,0.3462954865095246,1.379237,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,3526.0,20.5,172.0,0.0,3.0,0.01973,0.0023300000466406,8.5,0.0,3.0,50.0,4.1,8.5,29.8,0.0,0.0,0.0,0.0,1005
176r,183.24589183538225,-2.866131811773849,5000.0,0.0339,,9.024837447007789,18.980981715142654,31.74846102592163,124.2803034161829,126.39040366309057,40.52374754117081,52.0449022839562,18.928482456913297,25.739059677493984,0.4334245337163546,-1.7685989344259831,-0.5889094965468384,-0.1437449635060206,0.1512762606143951,2.731416449541379,0.1395872436651669,0.0388968528868809,0.0154545454545454,0.052428618501872,0.0497713756636106,0.1993978841935521,0.1809103634080912,0.0445755160887806,22.24600208502498,0.4298496965716083,320.2873816308032,320.5566696794792,0.4692657938892012,0.858547133421641,1.0,0.0,0.27,0.3462954865095246,1.526704,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,3390.0,25.1,135.0,0.0,3.0,0.02514,0.0037100000772625,6.8,0.0,3.0,50.0,4.2,6.8,11.5,0.0,0.0,0.0,0.0,176
551r,6.866226363455884,-10.959509930706291,5000.0,0.0778,,3.025120497307726,6.138923575100458,12.025938182202848,151.9076039490082,157.3715426545673,14.34737110007087,20.884119639410613,7.220076237374518,9.09366866987271,0.5701912915388185,-1.8700320452105292,0.158379100448049,-0.0224450756608333,0.3375149667263031,2.9968814441374887,0.0759548071703323,0.0025196746351881,0.0756756756756756,0.0318418699091591,0.0241831466514103,0.1831297245327769,0.2465428100162152,0.3414725938034268,6.383575718026099,1.9560990865251529,319.79514616438325,319.94007057750207,0.3636715671362699,1.6607553168035123,0.0,0.0,0.27,0.3462954865095246,1.7349423,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1862.0,32.4,57.4,0.0,3.0,0.02938,0.0041100000962615,7.1,0.0,3.0,50.0,4.0,7.1,17.6,0.0,0.0,0.0,0.0,551
371r,158.36059944450977,1.8396920659679457,5000.0,0.0291,,9.975905181267136,20.86661814258174,33.58971408071138,500.4229323133423,499.0001536070947,41.75124884263662,46.12935928169604,21.41079434022673,24.177737818469407,0.506071513426756,-1.447969990853387,-0.45150280487616,-0.0272570304361323,0.2667634487152099,2.636269972384241,0.4011524324585125,0.0581530740251791,0.0432098765432098,0.1392654520845677,0.220931178988166,0.3343510385304898,0.477799967563178,0.1239008709038205,21.14510559574538,0.600441330795093,326.20645916582816,315.533067048775,0.176461358326383,2.289031767208977,0.0,0.0,0.27,0.3462954865095246,1.3517088,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,7701.0,19.7,391.2,0.0,3.0,0.02576,0.0027399999089539,9.4,0.0,3.0,50.0,4.2,9.4,35.0,0.0,0.0,0.0,0.0,371
642r,151.37861384770227,8.643213480179737,5000.0,0.0701,,3.0017169399379373,6.368511897728151,12.022509776340469,104.17183486223472,104.22023829555144,15.19072736138799,16.60003186064564,6.5785200130661705,7.267903083012912,0.5281928930524801,-1.8722612578724735,-0.0479681276845989,-0.0643333507223186,0.3165361881256103,3.0131270138283064,0.012469494905125,-0.0006592331853166,0.0018382352941176,0.0,0.011117051321455,-0.0050902134704197,0.1486007414336526,0.2471921563760778,6.252235812416183,1.2006883638908412,320.0891663701683,319.8913623970724,0.2193738143497574,1.7016864182572051,0.0,0.0,0.27,0.3462954865095246,1.3514079,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1246.0,19.7,63.3,0.0,3.0,0.03078,0.0038699998985975,8.0,0.0,3.0,50.0,3.9,8.0,25.0,0.0,0.0,0.0,0.0,642
561r,316.4312828713113,-1.064729884229983,5000.0,0.0974,,4.200635312609915,8.388035839225964,14.229185612143244,63.91353139091176,63.683478343203696,18.31177064473419,20.491129310884613,8.486900023217611,9.980439674957749,0.5312953017629864,-1.7898635362479165,-0.0897128256534109,-0.0498086827931038,0.2288766056299209,2.649325328021228,0.1182851369609152,0.0502073471995343,0.0080971659919028,0.0268344876000932,0.0641348672253442,0.0251882246854052,0.2202261293001729,0.1316771432813978,9.087409909936776,0.526623263439527,317.6902480530636,319.8387035352577,0.3222303460969137,3.022586411290924,0.0,0.0,0.27,0.3462954865095246,1.3188543,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1152.0,18.7,61.5,0.0,3.0,0.02658,0.0022499999031424,11.8,0.0,3.0,50.0,4.9,11.8,34.5,0.0,0.0,0.0,0.0,561
858r,143.9845353381805,11.429649196091052,5000.0,0.1291,,3.686346795246038,7.816032540752779,14.295899809830033,108.71853049331514,109.26331731648564,18.25855021966514,24.30132530946729,9.725755942107588,12.661714488451212,0.5230305118433873,-1.9028842231899703,-0.0523001997045833,-0.0737007002984524,0.2686021029949188,2.94307653260766,0.1069602599260012,0.0230505334888793,0.0096153846153846,0.0088879005296832,0.0282987641383501,0.3948474692917042,0.7583881537694889,0.1882750623149013,9.113688145833336,0.8962892528438712,319.7337315299558,319.4398012233016,0.4520217548713696,1.42419115776134,1.0,0.0,0.27,0.3462954865095246,1.3315043,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1375.0,19.1,72.0,0.0,3.0,0.03451,0.0041999998502433,8.2,0.0,3.0,50.0,4.3,8.2,24.7,0.0,0.0,0.0,0.0,858
525r,122.98718920595392,26.056074082868747,5000.0,0.0264,,4.38994983986852,11.540504482191611,24.277723417439383,556.4562578600114,556.7149610782305,30.18327256544139,32.32798578671235,12.515309402624196,13.344887353766412,0.5550422729628988,-2.132715352656322,0.2654309905571805,-0.073955583785959,0.3494938910007477,3.7137420073599663,0.019316232558832,-0.0113621671613415,0.0017045454545454,0.0033231048895713,0.0164733948929681,-0.137624000199607,0.207854428245037,0.3054137521895865,10.844353280594804,1.8269594354990464,320.004228854699,319.9925315834296,0.1209026960094198,0.4149620769284695,2.0,0.0,0.27,0.3462954865095246,1.5439423,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,6469.0,25.7,251.9,0.0,3.0,0.02734,0.0031099999323487,8.8,0.0,3.0,50.0,4.1,8.8,29.9,0.0,0.0,0.0,0.0,525
585r,350.15715560586733,-0.0416718961482432,5000.0,0.0689,,4.2646631563227055,8.607563383223257,16.088689559052956,89.2609559604507,88.63732155869533,20.88186186372308,26.03125814873586,8.695979266096128,12.285423158695552,0.4836458836617418,-1.5894157638364763,-0.4644877515356995,-0.0691193663481458,0.2645806074142456,2.88317968803055,0.2316352761612743,0.0118698134586186,0.0398406374501992,0.1262641367322853,0.2005989786082787,0.330994770483949,0.2942258313764478,0.1596819702266771,11.36872223396208,0.6665613880147734,319.2538286328065,317.37309135632376,0.6081163627848719,1.2918224661167037,0.0,0.0,0.27,0.3462954865095246,1.4663323,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,1891.0,23.2,81.6,0.0,3.0,0.01438,0.00089999998454,15.9,0.0,3.0,50.0,5.1,15.9,84.1,0.0,0.0,0.0,0.0,585
244r,183.940234380712,9.457644419693166,5000.0,0.0328,,6.647312833841763,14.52263199134211,27.178547031926804,130.65608995772848,130.53899534780945,36.65154249516322,43.03980688211403,14.505433433230191,18.75701266065016,0.5033469161897957,-1.6533523516324522,-0.3226595851792222,-0.0585025298490132,0.1707870066165924,3.057900588476305,0.2816545065339919,0.0188482047890553,0.0268595041322314,0.1275365009047691,0.1305630109101005,0.3439917111503567,0.3517455818428697,0.0680465711359755,17.326531262334765,0.682419469002678,318.9918560274694,317.3045693528525,0.4701898215423686,1.7950796029425953,0.0,0.0,0.27,0.3462954865095246,1.5055404,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,3552.0,24.4,145.5,0.0,3.0,0.01998,0.0021399999968707,9.3,0.0,3.0,50.0,4.6,9.3,21.9,0.0,0.0,0.0,0.0,244
557r,215.07205360077523,0.7585652327803835,5000.0,0.055,,2.6845739332060323,5.904881591846857,11.384665199318816,97.817382133855,98.0621541035736,14.238957247451646,16.433397782016705,6.629570366596109,7.667293817121857,0.5265777937254816,-1.91397121444615,-0.0270578694476837,-0.071729983019788,0.3209110498428345,3.137224472246672,0.0094470473931651,-0.0029737240327728,0.0,0.0,0.0034499374146029,0.0094399029707787,0.3125627710273224,0.2112651493926617,6.372090039234905,1.6341769317288883,319.9954167318544,319.9976904049382,0.2563905689782906,2.6067228987786364,0.0,0.0,0.27,0.3462954865095246,1.3398485,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1734.0,19.3,89.7,0.0,3.0,0.01459,0.001700000022538,8.6,0.0,3.0,50.0,4.2,8.6,37.3,0.0,0.0,0.0,0.0,557
759r,195.8706751260848,-0.9431705051961108,5000.0,0.0827,,4.093134652448571,7.813806471370563,14.559095273330414,139.89562003896452,140.00447499568924,17.12476151900224,17.77166096619907,8.496484733783008,8.854654195149116,0.5058382805430778,-1.7234997853660168,-0.2617151600531153,-0.0657865724282293,0.3151839077472687,2.7553917804830688,0.0690831533170696,0.0208918740123175,0.0789473684210526,0.0329152303079201,0.0556626206579606,0.0740007056024403,0.3942899516136875,0.2165723085940553,7.493655534088997,1.0649359115048989,319.36049885847217,320.04535738066085,0.1716486041689371,2.91032505959404,1.0,0.0,0.27,0.3462954865095246,1.4846845,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1703.0,23.7,71.7,0.0,3.0,0.03191,0.0044900001958012,7.1,0.0,3.0,50.0,3.9,7.1,21.0,0.0,0.0,0.0,0.0,759
373r,141.9669214823426,10.696068125780364,5000.0,0.0487,,9.829517130490208,19.167012233096653,29.701553578726426,108.54978468414076,108.84339977087986,40.42593203965042,41.67496661253646,19.197669874235864,19.7697436553392,0.4820646323594215,-1.5919092969770194,-0.4705869270157894,-0.0710314062439784,0.1367665082216262,2.401234911852035,-0.234173266675787,-0.1401961503014867,0.0532081377151799,0.1116345004414188,0.0599846930245917,-0.3415250150423803,0.1757202098315909,0.0353343570932571,18.046546340098505,0.4854870265697845,320.61109688285273,320.01534378427414,0.1047052958505398,2.424064918390102,0.0,0.0,0.27,0.3462954865095246,1.2475518,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2982.0,16.8,177.8,0.0,3.0,0.02598,0.0043399999849498,6.0,0.0,3.0,50.0,3.8,6.0,9.9,0.0,0.0,0.0,0.0,373
843r,122.75244880175406,6.730919081147202,5000.0,0.1053,,3.374103002751461,7.735448905347516,14.481039906960984,113.96333784812364,111.69480442426558,17.170048794120856,18.09963492766673,8.482185848243754,9.674076077499898,0.5001812412012481,-1.9197904821758311,-0.1536880519059709,-0.0986714482332049,0.3157073855400085,3.163207070073528,0.0804384367874818,0.035628655748108,0.002932551319648,0.0,0.0194114112074704,0.201670789627858,0.3712128878537422,0.2168621825216083,7.850400782397235,1.0655780293384307,319.9842459502172,319.7653486293659,0.4264269432538384,1.7991293610166617,0.0,0.0,0.27,0.3462954865095246,1.3265802,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1193.0,19.0,62.9,0.0,3.0,0.03452,0.0054299999028444,6.4,0.0,3.0,50.0,3.6,6.4,23.4,0.0,0.0,0.0,0.0,843
110r,122.47313005161904,29.284693756004938,5000.0,0.0281,,7.930572931757422,20.392141181399577,42.188082620575074,105.42226581935996,98.72020857442776,52.79389794175562,87.85411390787584,27.1339083205256,43.90822353235244,0.6419713066234486,-1.8552640814139132,0.5034559762059123,0.0506698862406801,0.1241435036063194,3.629426122418052,0.0953353352041631,-0.030411159838278,0.0103244837758112,0.1798294642190755,0.0531102592689639,0.2846751268548649,0.3916494727245286,0.0624808658154015,32.39949927607234,0.6418660051896103,318.3274621247127,319.78526775936075,0.8829145143647955,0.1928647646622064,0.0,0.0,0.27,0.3462954865095246,1.5131922,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,2459.0,24.7,99.7,0.0,3.0,0.02174,0.0031200000084936,7.0,0.0,3.0,50.0,4.0,7.0,16.1,0.0,0.0,0.0,0.0,110
154r,16.478742208787764,-0.3129821031330575,5000.0,0.0371,,5.318076734058926,11.86514213217553,27.607059542329704,108.4168867964452,103.118326900065,35.519695477591874,44.987774785964255,12.27268595888748,21.84213054279948,0.5970788285094414,-1.3297647300890794,-0.0829328409265333,0.0792707427419648,0.2039300799369812,3.5763277624585017,0.2095809854566414,0.0910579485903434,0.0405405405405405,0.1931228316052643,0.177665489366481,0.372145848691809,0.3317427049732569,0.1164031733287856,18.154120559587465,0.7132418062615552,319.89568438619403,319.0359715591932,0.7620175259714267,1.669270517778523,0.0,0.0,0.27,0.3462954865095246,1.2556896,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,2148.0,17.0,126.4,0.0,3.0,0.02005,0.00179999996908,11.1,0.0,3.0,50.0,4.9,11.1,39.5,0.0,0.0,0.0,0.0,154
91r,182.41107283898117,0.9569770541898734,5000.0,0.0194,,6.480976222785444,13.95298982556585,26.739241656084044,97.707258864405,97.67905190680514,35.370325075820595,35.71061232246237,13.97538526637826,14.057854000076466,0.5420312592814244,-1.7157562596951412,-0.0879261785882166,-0.0288791734090145,0.1322065591812133,3.077543290354367,0.0596504023681741,0.0031463162890608,0.0050530570995452,0.022440050099762,0.1119406137788696,-0.1013164997118314,0.2996407988621933,0.050819178524714,12.13728905841623,0.8753379698533563,316.8641710372484,319.1556026391442,0.0508680547807877,1.1759058736754806,0.0,0.0,0.27,0.3462954865095246,1.3452268,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2663.0,19.5,136.6,0.0,3.0,0.01782,0.0033100000582635,5.4,0.0,3.0,50.0,3.6,5.4,12.0,0.0,0.0,0.0,0.0,91
522r,191.81973824956543,-2.048138384106219,5000.0,0.075,,6.423829976594467,12.490818852612495,20.411244452465027,97.258325100633,93.4739087896374,26.84612185328503,30.42941088823908,12.468682857300395,14.119520474576069,0.4639167610979202,-1.737361801224914,-0.4596203043164295,-0.1092156968833221,0.1781670302152633,2.5103772316075696,0.0375693340333601,0.0242145700883204,0.0033222591362126,0.0127345274534856,0.0527620071952001,0.024827339994835,0.1741575502009929,0.0725740317859466,12.654598225811103,0.5208582621231496,319.1411281660065,318.82310523300066,0.2216862480562993,0.8015444428828206,1.0,0.0,0.27,0.3462954865095246,1.7616414,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1870.0,33.4,55.9,0.0,3.0,0.03016,0.0041000000201165,7.4,0.0,3.0,50.0,4.1,7.4,16.6,0.0,0.0,0.0,0.0,522
610r,199.10527908219575,3.819321933610389,5000.0,0.0737,,3.790954300640706,7.051665672086171,12.400930369059726,133.3593056056238,133.42000021623565,16.301650071627815,17.54104463090556,7.112684515197959,7.733429812772867,0.4937458031835923,-1.5626182110158693,-0.4330638540072202,-0.0553955861794494,0.3482365608215332,2.573528599228599,0.1652842277811509,0.0265938185643786,0.0015847860538827,0.0,0.0934585601441178,0.1772074897275519,0.2381005540678884,0.2746792022614218,7.0966971736956665,0.7286656028833904,319.5652983174372,320.9447548134126,0.1391658631809328,1.922681698492875,0.0,0.0,0.27,0.3462954865095246,1.1675422,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1210.0,14.7,82.4,0.0,3.0,0.04782,0.0042300000786781,11.3,0.0,3.0,50.0,4.6,11.3,35.4,0.0,0.0,0.0,0.0,610
750r,189.7343396134914,-3.1025087542148126,5000.0,0.0654,,3.4615315969141927,7.183178837357366,13.726533532497356,125.7574429580236,125.74781322500844,16.93070349484333,20.41624215984128,8.059351380459463,9.799833583071187,0.5267924302914198,-1.834420705889852,-0.0811239208758047,-0.0604599721301838,0.3121662735939026,2.991462875659005,0.0079419333780191,0.0367487685384403,0.0,0.0,0.0096469559594445,0.015780213744062,0.3064525858726413,0.2089887175258724,8.323410925207831,1.4449685369126128,320.0323193413884,320.11703713564026,0.4095235719334635,2.257322855979168,0.0,0.0,0.27,0.3462954865095246,1.4970232,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1953.0,24.1,80.9,0.0,3.0,0.02044,0.0028299998957663,7.2,0.0,3.0,50.0,3.9,7.2,24.3,0.0,0.0,0.0,0.0,750
548r,118.96668496207432,28.99164074007788,5000.0,0.0897,,6.660281658447487,14.551089656318828,24.638826053234244,115.37593106358996,115.13793106872684,32.5396203094254,32.621918732256134,14.562069425989108,14.668367343500824,0.5121278364391812,-1.9107884527216537,-0.1007908118899463,-0.0855930368535204,0.1588233113288879,2.8406370797129976,0.2445388705809642,0.009083320929069,0.037438958220293,0.1766342394993592,0.0458165170061254,0.3310046422550829,0.3616158089280188,0.0636775434930118,11.84070792009448,0.7743826370617505,319.7844287611115,318.4568410552556,0.032841682236232,0.4702403885097008,1.0,0.0,0.27,0.3462954865095246,1.56345,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2428.0,26.3,92.2,0.0,3.0,0.02716,0.0042699999175965,6.4,0.0,3.0,50.0,3.7,6.4,13.4,0.0,0.0,0.0,0.0,548
577r,353.0791961029022,0.1100829833452396,5000.0,0.0905,,5.211951182403313,10.65696628883816,17.976321658468343,70.82180403248813,70.29070792125592,23.078227226204184,30.41444731060593,10.780171164405706,15.054657120668285,0.4556024822979049,-1.6980832293226098,-0.5279960347048016,-0.1119871114009169,0.2083611339330673,2.6885024562810056,0.1613005453747051,0.009816372825382,0.0545454545454545,0.1764249578355722,0.0992683116890305,0.2086676029746933,0.1740433894538873,0.0899449850924493,14.43604709867115,0.478452441348811,321.15471917289955,318.65631127149265,0.6142362752740497,2.1670887642190784,0.0,0.0,0.27,0.3462954865095246,1.2123375,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,1628.0,15.8,102.8,0.0,3.0,0.02284,0.0018899999558925,12.1,0.0,3.0,50.0,4.7,12.1,36.4,0.0,0.0,0.0,0.0,577
